dimension,feature,birth,death,persistence,feature_set
0,167,0.0,0.11264292895793915,0.11264292895793915,intrinsic
0,168,0.0,0.11339277029037476,0.11339277029037476,intrinsic
0,169,0.0,0.11360299587249756,0.11360299587249756,intrinsic
0,170,0.0,0.11460794508457184,0.11460794508457184,intrinsic
0,171,0.0,0.1151820719242096,0.1151820719242096,intrinsic
0,172,0.0,0.1163206622004509,0.1163206622004509,intrinsic
0,173,0.0,0.11648985743522644,0.11648985743522644,intrinsic
0,174,0.0,0.11663069576025009,0.11663069576025009,intrinsic
0,175,0.0,0.11727660894393921,0.11727660894393921,intrinsic
0,176,0.0,0.11739546805620193,0.11739546805620193,intrinsic
0,177,0.0,0.11768575012683868,0.11768575012683868,intrinsic
0,178,0.0,0.11796379089355469,0.11796379089355469,intrinsic
0,179,0.0,0.11903832852840424,0.11903832852840424,intrinsic
0,180,0.0,0.11954011023044586,0.11954011023044586,intrinsic
0,181,0.0,0.120063915848732,0.120063915848732,intrinsic
0,182,0.0,0.12052062898874283,0.12052062898874283,intrinsic
0,183,0.0,0.12072356790304184,0.12072356790304184,intrinsic
0,184,0.0,0.12315962463617325,0.12315962463617325,intrinsic
0,185,0.0,0.12316687405109406,0.12316687405109406,intrinsic
0,186,0.0,0.12352962046861649,0.12352962046861649,intrinsic
0,187,0.0,0.12368931621313095,0.12368931621313095,intrinsic
0,188,0.0,0.12523303925991058,0.12523303925991058,intrinsic
0,189,0.0,0.12562519311904907,0.12562519311904907,intrinsic
0,190,0.0,0.1260831356048584,0.1260831356048584,intrinsic
0,191,0.0,0.12662598490715027,0.12662598490715027,intrinsic
0,192,0.0,0.12739984691143036,0.12739984691143036,intrinsic
0,193,0.0,0.12792983651161194,0.12792983651161194,intrinsic
0,194,0.0,0.128123939037323,0.128123939037323,intrinsic
0,195,0.0,0.12850868701934814,0.12850868701934814,intrinsic
0,196,0.0,0.12853650748729706,0.12853650748729706,intrinsic
0,197,0.0,0.12864209711551666,0.12864209711551666,intrinsic
0,198,0.0,0.12867183983325958,0.12867183983325958,intrinsic
0,199,0.0,0.12882575392723083,0.12882575392723083,intrinsic
0,200,0.0,0.13044875860214233,0.13044875860214233,intrinsic
0,201,0.0,0.13071227073669434,0.13071227073669434,intrinsic
0,202,0.0,0.13090920448303223,0.13090920448303223,intrinsic
0,203,0.0,0.13113030791282654,0.13113030791282654,intrinsic
0,204,0.0,0.13115406036376953,0.13115406036376953,intrinsic
0,205,0.0,0.13336263597011566,0.13336263597011566,intrinsic
0,206,0.0,0.13362935185432434,0.13362935185432434,intrinsic
0,207,0.0,0.13415122032165527,0.13415122032165527,intrinsic
0,208,0.0,0.13455498218536377,0.13455498218536377,intrinsic
0,209,0.0,0.134888157248497,0.134888157248497,intrinsic
0,210,0.0,0.1351669579744339,0.1351669579744339,intrinsic
0,211,0.0,0.1355852633714676,0.1355852633714676,intrinsic
0,212,0.0,0.13585849106311798,0.13585849106311798,intrinsic
0,213,0.0,0.13617055118083954,0.13617055118083954,intrinsic
0,214,0.0,0.13624180853366852,0.13624180853366852,intrinsic
0,215,0.0,0.13625678420066833,0.13625678420066833,intrinsic
0,216,0.0,0.13626861572265625,0.13626861572265625,intrinsic
0,217,0.0,0.13715273141860962,0.13715273141860962,intrinsic
0,218,0.0,0.13718734681606293,0.13718734681606293,intrinsic
0,219,0.0,0.13739748299121857,0.13739748299121857,intrinsic
0,220,0.0,0.13806061446666718,0.13806061446666718,intrinsic
0,221,0.0,0.13832871615886688,0.13832871615886688,intrinsic
0,222,0.0,0.1390276402235031,0.1390276402235031,intrinsic
0,223,0.0,0.140210822224617,0.140210822224617,intrinsic
0,224,0.0,0.1419917196035385,0.1419917196035385,intrinsic
0,225,0.0,0.14277222752571106,0.14277222752571106,intrinsic
0,226,0.0,0.14317958056926727,0.14317958056926727,intrinsic
0,227,0.0,0.14388231933116913,0.14388231933116913,intrinsic
0,228,0.0,0.1440642923116684,0.1440642923116684,intrinsic
0,229,0.0,0.14446020126342773,0.14446020126342773,intrinsic
0,230,0.0,0.14468619227409363,0.14468619227409363,intrinsic
0,231,0.0,0.144831582903862,0.144831582903862,intrinsic
0,232,0.0,0.14529238641262054,0.14529238641262054,intrinsic
0,233,0.0,0.14565080404281616,0.14565080404281616,intrinsic
0,234,0.0,0.14632770419120789,0.14632770419120789,intrinsic
0,235,0.0,0.14692923426628113,0.14692923426628113,intrinsic
0,236,0.0,0.14730404317378998,0.14730404317378998,intrinsic
0,237,0.0,0.14746394753456116,0.14746394753456116,intrinsic
0,238,0.0,0.14767539501190186,0.14767539501190186,intrinsic
0,239,0.0,0.14830906689167023,0.14830906689167023,intrinsic
0,240,0.0,0.149081289768219,0.149081289768219,intrinsic
0,241,0.0,0.14918862283229828,0.14918862283229828,intrinsic
0,242,0.0,0.14969272911548615,0.14969272911548615,intrinsic
0,243,0.0,0.15028853714466095,0.15028853714466095,intrinsic
0,244,0.0,0.15043272078037262,0.15043272078037262,intrinsic
0,245,0.0,0.15141721069812775,0.15141721069812775,intrinsic
0,246,0.0,0.15479761362075806,0.15479761362075806,intrinsic
0,247,0.0,0.15518158674240112,0.15518158674240112,intrinsic
0,248,0.0,0.15584459900856018,0.15584459900856018,intrinsic
0,249,0.0,0.1592968851327896,0.1592968851327896,intrinsic
0,250,0.0,0.16021831333637238,0.16021831333637238,intrinsic
0,251,0.0,0.16059014201164246,0.16059014201164246,intrinsic
0,252,0.0,0.16081729531288147,0.16081729531288147,intrinsic
0,253,0.0,0.1612948328256607,0.1612948328256607,intrinsic
0,254,0.0,0.16229388117790222,0.16229388117790222,intrinsic
0,255,0.0,0.16254006326198578,0.16254006326198578,intrinsic
0,256,0.0,0.16266581416130066,0.16266581416130066,intrinsic
0,257,0.0,0.1640215665102005,0.1640215665102005,intrinsic
0,258,0.0,0.16441680490970612,0.16441680490970612,intrinsic
0,259,0.0,0.16465552151203156,0.16465552151203156,intrinsic
0,260,0.0,0.16475948691368103,0.16475948691368103,intrinsic
0,261,0.0,0.165732741355896,0.165732741355896,intrinsic
0,262,0.0,0.16649669408798218,0.16649669408798218,intrinsic
0,263,0.0,0.16840395331382751,0.16840395331382751,intrinsic
0,264,0.0,0.16946759819984436,0.16946759819984436,intrinsic
0,265,0.0,0.1700192391872406,0.1700192391872406,intrinsic
0,266,0.0,0.17052170634269714,0.17052170634269714,intrinsic
0,267,0.0,0.17107899487018585,0.17107899487018585,intrinsic
0,268,0.0,0.1727144867181778,0.1727144867181778,intrinsic
0,269,0.0,0.17343373596668243,0.17343373596668243,intrinsic
0,270,0.0,0.17366641759872437,0.17366641759872437,intrinsic
0,271,0.0,0.17461071908473969,0.17461071908473969,intrinsic
0,272,0.0,0.17717593908309937,0.17717593908309937,intrinsic
0,273,0.0,0.17738184332847595,0.17738184332847595,intrinsic
0,274,0.0,0.17749203741550446,0.17749203741550446,intrinsic
0,275,0.0,0.17768263816833496,0.17768263816833496,intrinsic
0,276,0.0,0.1777820587158203,0.1777820587158203,intrinsic
0,277,0.0,0.17849905788898468,0.17849905788898468,intrinsic
0,278,0.0,0.17888611555099487,0.17888611555099487,intrinsic
0,279,0.0,0.18058957159519196,0.18058957159519196,intrinsic
0,280,0.0,0.18120239675045013,0.18120239675045013,intrinsic
0,281,0.0,0.1812678575515747,0.1812678575515747,intrinsic
0,282,0.0,0.1816706359386444,0.1816706359386444,intrinsic
0,283,0.0,0.18200261890888214,0.18200261890888214,intrinsic
0,284,0.0,0.18201646208763123,0.18201646208763123,intrinsic
0,285,0.0,0.18206126987934113,0.18206126987934113,intrinsic
0,286,0.0,0.1835646778345108,0.1835646778345108,intrinsic
0,287,0.0,0.1839989870786667,0.1839989870786667,intrinsic
0,288,0.0,0.1841009557247162,0.1841009557247162,intrinsic
0,289,0.0,0.1876310557126999,0.1876310557126999,intrinsic
0,290,0.0,0.18779043853282928,0.18779043853282928,intrinsic
0,291,0.0,0.18815910816192627,0.18815910816192627,intrinsic
0,292,0.0,0.18872760236263275,0.18872760236263275,intrinsic
0,293,0.0,0.18911176919937134,0.18911176919937134,intrinsic
0,294,0.0,0.18977545201778412,0.18977545201778412,intrinsic
0,295,0.0,0.19075851142406464,0.19075851142406464,intrinsic
0,296,0.0,0.1937526911497116,0.1937526911497116,intrinsic
0,297,0.0,0.19488480687141418,0.19488480687141418,intrinsic
0,298,0.0,0.1963941603899002,0.1963941603899002,intrinsic
0,299,0.0,0.19687433540821075,0.19687433540821075,intrinsic
0,300,0.0,0.19725874066352844,0.19725874066352844,intrinsic
0,301,0.0,0.19780093431472778,0.19780093431472778,intrinsic
0,302,0.0,0.19863440096378326,0.19863440096378326,intrinsic
0,303,0.0,0.19957394897937775,0.19957394897937775,intrinsic
0,304,0.0,0.19982454180717468,0.19982454180717468,intrinsic
0,305,0.0,0.20380130410194397,0.20380130410194397,intrinsic
0,306,0.0,0.2048482745885849,0.2048482745885849,intrinsic
0,307,0.0,0.20541401207447052,0.20541401207447052,intrinsic
0,308,0.0,0.2062353491783142,0.2062353491783142,intrinsic
0,309,0.0,0.20632490515708923,0.20632490515708923,intrinsic
0,310,0.0,0.20662200450897217,0.20662200450897217,intrinsic
0,311,0.0,0.20738525688648224,0.20738525688648224,intrinsic
0,312,0.0,0.20832516252994537,0.20832516252994537,intrinsic
0,313,0.0,0.21136437356472015,0.21136437356472015,intrinsic
0,314,0.0,0.2136729508638382,0.2136729508638382,intrinsic
0,315,0.0,0.21384462714195251,0.21384462714195251,intrinsic
0,316,0.0,0.21392756700515747,0.21392756700515747,intrinsic
0,317,0.0,0.21444258093833923,0.21444258093833923,intrinsic
0,318,0.0,0.21528786420822144,0.21528786420822144,intrinsic
0,319,0.0,0.21736612915992737,0.21736612915992737,intrinsic
0,320,0.0,0.21764834225177765,0.21764834225177765,intrinsic
0,321,0.0,0.21852566301822662,0.21852566301822662,intrinsic
0,322,0.0,0.22125841677188873,0.22125841677188873,intrinsic
0,323,0.0,0.2225724756717682,0.2225724756717682,intrinsic
0,324,0.0,0.22262169420719147,0.22262169420719147,intrinsic
0,325,0.0,0.22281160950660706,0.22281160950660706,intrinsic
0,326,0.0,0.2229754477739334,0.2229754477739334,intrinsic
0,327,0.0,0.2266845852136612,0.2266845852136612,intrinsic
0,328,0.0,0.2284366339445114,0.2284366339445114,intrinsic
0,329,0.0,0.22951355576515198,0.22951355576515198,intrinsic
0,330,0.0,0.22965151071548462,0.22965151071548462,intrinsic
0,331,0.0,0.2299385815858841,0.2299385815858841,intrinsic
0,332,0.0,0.23261196911334991,0.23261196911334991,intrinsic
0,333,0.0,0.23271816968917847,0.23271816968917847,intrinsic
0,334,0.0,0.2332429736852646,0.2332429736852646,intrinsic
0,335,0.0,0.235503152012825,0.235503152012825,intrinsic
0,336,0.0,0.23604536056518555,0.23604536056518555,intrinsic
0,337,0.0,0.23784281313419342,0.23784281313419342,intrinsic
0,338,0.0,0.23917214572429657,0.23917214572429657,intrinsic
0,339,0.0,0.24224373698234558,0.24224373698234558,intrinsic
0,340,0.0,0.24703793227672577,0.24703793227672577,intrinsic
0,341,0.0,0.2475573718547821,0.2475573718547821,intrinsic
0,342,0.0,0.2488701194524765,0.2488701194524765,intrinsic
0,343,0.0,0.2637616991996765,0.2637616991996765,intrinsic
0,344,0.0,0.2694210410118103,0.2694210410118103,intrinsic
0,345,0.0,0.2773146629333496,0.2773146629333496,intrinsic
0,346,0.0,0.3001045882701874,0.3001045882701874,intrinsic
0,347,0.0,0.30295902490615845,0.30295902490615845,intrinsic
0,348,0.0,0.30740562081336975,0.30740562081336975,intrinsic
1,0,0.5395739674568176,0.5702969431877136,0.030722975730895996,intrinsic
1,1,0.46026772260665894,0.48696789145469666,0.02670016884803772,intrinsic
1,2,0.4383547604084015,0.4628649055957794,0.02451014518737793,intrinsic
1,3,0.43329891562461853,0.5074704885482788,0.07417157292366028,intrinsic
1,4,0.4085688292980194,0.4281097948551178,0.01954096555709839,intrinsic
1,5,0.405862033367157,0.44932663440704346,0.043464601039886475,intrinsic
1,6,0.403163343667984,0.5032265186309814,0.10006317496299744,intrinsic
1,7,0.3934587240219116,0.4146910011768341,0.021232277154922485,intrinsic
1,8,0.3898385465145111,0.4289550483226776,0.039116501808166504,intrinsic
1,9,0.3728344142436981,0.4963870346546173,0.12355262041091919,intrinsic
1,10,0.3603268265724182,0.5365740656852722,0.176247239112854,intrinsic
1,11,0.35880595445632935,0.3680773675441742,0.009271413087844849,intrinsic
1,12,0.35755953192710876,0.4048953056335449,0.04733577370643616,intrinsic
1,13,0.3565448522567749,0.36697933077812195,0.010434478521347046,intrinsic
1,14,0.34890982508659363,0.4320293366909027,0.08311951160430908,intrinsic
1,15,0.34402498602867126,0.42156705260276794,0.07754206657409668,intrinsic
1,16,0.34180986881256104,0.49849849939346313,0.1566886305809021,intrinsic
1,17,0.3414017856121063,0.5454932451248169,0.20409145951271057,intrinsic
1,18,0.3366047441959381,0.44170069694519043,0.10509595274925232,intrinsic
1,19,0.3324486315250397,0.3835982084274292,0.051149576902389526,intrinsic
1,20,0.32717448472976685,0.3325321078300476,0.005357623100280762,intrinsic
1,21,0.3252100944519043,0.5633916258811951,0.23818153142929077,intrinsic
1,22,0.32477784156799316,0.33538195490837097,0.010604113340377808,intrinsic
1,23,0.32153692841529846,0.32657891511917114,0.005041986703872681,intrinsic
1,24,0.32070884108543396,0.37483635544776917,0.054127514362335205,intrinsic
1,25,0.3153567910194397,0.5029521584510803,0.18759536743164062,intrinsic
1,26,0.311156690120697,0.5191643834114075,0.20800769329071045,intrinsic
1,27,0.3110685646533966,0.47752928733825684,0.16646072268486023,intrinsic
1,28,0.31097835302352905,0.4438682496547699,0.13288989663124084,intrinsic
1,29,0.30829572677612305,0.3338988125324249,0.02560308575630188,intrinsic
1,30,0.3034260869026184,0.308316171169281,0.004890084266662598,intrinsic
1,31,0.3028475344181061,0.3329271376132965,0.03007960319519043,intrinsic
1,32,0.29807859659194946,0.30310630798339844,0.005027711391448975,intrinsic
1,33,0.29627522826194763,0.3034232556819916,0.007148027420043945,intrinsic
1,34,0.28736159205436707,0.7306056022644043,0.44324401021003723,intrinsic
1,35,0.2866712510585785,0.3463302254676819,0.059658974409103394,intrinsic
1,36,0.2846727967262268,0.3170614242553711,0.03238862752914429,intrinsic
1,37,0.2840239405632019,0.5535471439361572,0.2695232033729553,intrinsic
1,38,0.2817193269729614,0.36030495166778564,0.07858562469482422,intrinsic
1,39,0.28133058547973633,0.40184834599494934,0.12051776051521301,intrinsic
1,40,0.28120332956314087,0.28780990839004517,0.006606578826904297,intrinsic
1,41,0.2773607671260834,0.2886408865451813,0.0112801194190979,intrinsic
1,42,0.2771465480327606,0.315367192029953,0.03822064399719238,intrinsic
1,43,0.27703115344047546,0.35483667254447937,0.0778055191040039,intrinsic
1,44,0.27165743708610535,0.31181567907333374,0.040158241987228394,intrinsic
1,45,0.26863548159599304,0.5223376154899597,0.2537021338939667,intrinsic
1,46,0.2672145366668701,0.28838610649108887,0.02117156982421875,intrinsic
1,47,0.2660183608531952,0.3894372582435608,0.1234188973903656,intrinsic
1,48,0.2655995786190033,0.5610381960868835,0.29543861746788025,intrinsic
1,49,0.25766512751579285,0.2580244541168213,0.0003593266010284424,intrinsic
1,50,0.25570428371429443,0.34845471382141113,0.0927504301071167,intrinsic
1,51,0.2540060579776764,0.39361536502838135,0.13960930705070496,intrinsic
1,52,0.25281447172164917,0.2616809606552124,0.008866488933563232,intrinsic
1,53,0.2504275143146515,0.39065665006637573,0.14022913575172424,intrinsic
1,54,0.25000932812690735,0.5703076124191284,0.32029828429222107,intrinsic
1,55,0.2472715824842453,0.32279330492019653,0.07552172243595123,intrinsic
1,56,0.2445940226316452,0.34636175632476807,0.10176773369312286,intrinsic
1,57,0.24325166642665863,0.2625417709350586,0.019290104508399963,intrinsic
1,58,0.24078959226608276,0.2469124048948288,0.006122812628746033,intrinsic
1,59,0.23941121995449066,0.30404579639434814,0.06463457643985748,intrinsic
1,60,0.2391340136528015,0.9466785788536072,0.7075445652008057,intrinsic
1,61,0.23659613728523254,0.4927056133747101,0.25610947608947754,intrinsic
1,62,0.23566898703575134,0.2729967534542084,0.03732776641845703,intrinsic
1,63,0.23321843147277832,0.40881630778312683,0.1755978763103485,intrinsic
1,64,0.23068413138389587,0.38485798239707947,0.1541738510131836,intrinsic
1,65,0.22974793612957,0.25476565957069397,0.025017723441123962,intrinsic
1,66,0.22854119539260864,0.25277450680732727,0.024233311414718628,intrinsic
1,67,0.2241259515285492,0.25140276551246643,0.027276813983917236,intrinsic
1,68,0.22245262563228607,0.3182890713214874,0.09583644568920135,intrinsic
1,69,0.22175417840480804,0.22192084789276123,0.00016666948795318604,intrinsic
1,70,0.21710290014743805,0.2316102385520935,0.014507338404655457,intrinsic
1,71,0.2157939076423645,0.23971588909626007,0.02392198145389557,intrinsic
1,72,0.21405646204948425,0.2545846998691559,0.04052823781967163,intrinsic
1,73,0.20735208690166473,0.2362348437309265,0.02888275682926178,intrinsic
1,74,0.20233924686908722,0.20646852254867554,0.004129275679588318,intrinsic
